property_id,property_number,city,ward_code,ward_name,zone_name,area_name,plot_no,survey_no,cts_no,final_plot_no,postal_code,geo_lat,geo_lng,land_area_sq_m,built_up_area_sq_m,occupancy_type,annual_rateable_value_inr,estimated_property_tax_inr,status,use_type,owner_name,owner_contact,structural_risk_band,last_field_verification_date,remarks
fabde25c-5591-4988-bc4e-54ca540cc935,PMC-DS-411043-000002,Pune,PMC-DS,Dhankawadi Sahakarnagar,South,Sahakarnagar,97,264,364,230,411043,18.461763,73.85048,104,229.1,owner_occupied,32463,6511,active,residential,Sameer Shah,9900000069,medium,2026-04-01,"Property verified against ward register; owner-occupied share likely high. Area context: Sahakarnagar. Approx. land 104 sq m, built-up 229.1 sq m."
0f0ba6c8-0941-40fe-a092-315238491e00,PMC-DS-411046-000003,Pune,PMC-DS,Dhankawadi Sahakarnagar,South,Sahakarnagar,903,189,696,239,411046,18.449198,73.862478,194,509.9,owner_occupied,74709,11332,active,residential,Vidya Patil,9900000070,low,2026-03-06,"Property verified against ward register; owner-occupied share likely high. Area context: Sahakarnagar. Approx. land 194 sq m, built-up 509.9 sq m."
85d8eb42-600f-4eab-9c8f-b419b445f67c,BMC-KE-400069-000003,Mumbai,MCGM-KE,K/E Ward,Western Suburbs,JB Nagar,409,28,4171,43,400069,19.112212,72.867675,119,149.8,owner_occupied,39351,8447,active,residential,Varsha Kale,9900000071,low,2026-04-13,"Property verified against ward register; owner-occupied share likely high. Area context: JB Nagar. Approx. land 119 sq m, built-up 149.8 sq m."
a88bea5e-7b37-4062-b266-9516ae956a82,PMC-KB-411038-000003,Pune,PMC-KB,Kothrud Bavdhan,West,Kothrud,104,193,6718,14,411021,18.512203,73.79816,702,1176.7,owner_occupied,274774,38920,active,mixed_use,Metro Builders,9900000072,low,2026-05-17,"Ground-floor commercial activity noted; upper floors residential. Area context: Kothrud. Approx. land 702 sq m, built-up 1176.7 sq m."
ad05c979-42b8-4976-9817-5ff6e5ee6d6a,BMC-C-400002-000002,Mumbai,MCGM-C,C Ward,Island City,Chandanwadi,366,71,4877,2,400002,18.960955,72.820191,183,263.4,rented,68643,20333,active,residential,Metro Developers,9900000073,low,2026-05-08,"Property verified against ward register; owner-occupied share likely high. Area context: Chandanwadi. Approx. land 183 sq m, built-up 263.4 sq m."
e066cebd-3457-4541-8ca4-6dd7ab34de1e,PMC-KVW-411002-000007,Pune,PMC-KVW,Kasba Vishrambagwada,Central,Vishrambag Wada,487,286,1210,148,411011,18.513499,73.859267,147,269.0,mixed,39488,7092,active,residential,Om Mart,9900000074,medium,2025-09-13,"Property verified against ward register; owner-occupied share likely high. Area context: Vishrambag Wada. Approx. land 147 sq m, built-up 269.0 sq m."
230da0de-c8c9-47a1-97c9-d52008c3561f,PMC-AB-411007-000005,Pune,PMC-AB,Aundh Baner,West,Baner,474,228,1886,218,411045,18.555153,73.798135,489,1956.4,owner_occupied,660047,83655,active,commercial,Deepa Pawar,9900000075,low,2026-01-06,"Frontage and signage potential flagged for annual review. Area context: Baner. Approx. land 489 sq m, built-up 1956.4 sq m."
2f3ea6ce-63dc-47c6-8f6e-c16aae4002a2,BMC-RN-400068-000004,Mumbai,MCGM-RN,R/N Ward,Western Suburbs,Anand Nagar,732,182,5969,110,400068,19.24451,72.85837,100,145.9,owner_occupied,47397,10627,active,residential,Shree Enterprises,9900000076,low,2026-03-10,"Property verified against ward register; owner-occupied share likely high. Area context: Anand Nagar. Approx. land 100 sq m, built-up 145.9 sq m."
bf215a62-dfb4-47da-825e-4b9360523491,PMC-YKD-411015-000002,Pune,PMC-YKD,Yerwada Kalas Dhanori,North-East,Phulenagar,407,57,7238,206,411015,18.562895,73.907052,810,2736.0,mixed,722125,136426,active,commercial,Anagha Yadav,9900000077,low,2025-10-07,"Frontage and signage potential flagged for annual review. Area context: Phulenagar. Approx. land 810 sq m, built-up 2736.0 sq m."
5d2d0cdc-8fa2-4cac-ba2a-9ef5b892da1a,PMC-SR-411051-000007,Pune,PMC-SR,Sinhagad Road,South-West,Sinhagad Road,291,205,9384,132,411051,18.450058,73.820956,662,1666.3,owner_occupied,519776,90253,active,commercial,Mahalaxmi Builders,9900000078,low,2025-11-13,"Frontage and signage potential flagged for annual review. Area context: Sinhagad Road. Approx. land 662 sq m, built-up 1666.3 sq m."
b51b1686-5472-467e-9c22-8f639036b2cb,PMC-WK-411052-000002,Pune,PMC-WK,Warje Karvenagar,West,Karvenagar,94,20,288,139,411052,18.480418,73.814936,692,1878.2,rented,573021,91245,active,commercial,Siddharth Kapoor,9900000079,high,2026-01-11,"Frontage and signage potential flagged for annual review. Area context: Karvenagar. Approx. land 692 sq m, built-up 1878.2 sq m."
454b819e-d5a2-4f12-8092-b85ea7128c53,BMC-B-400009-000001,Mumbai,MCGM-B,B Ward,Island City,Dongri,149,222,1595,93,400009,18.965991,72.842763,693,837.5,owner_occupied,679787,112751,active,commercial,Reliable Stores,9900000080,medium,2025-12-31,"Frontage and signage potential flagged for annual review. Area context: Dongri. Approx. land 693 sq m, built-up 837.5 sq m."
a7254628-4035-4645-b428-225ffb8e3cb7,BMC-E-400008-000001,Mumbai,MCGM-E,E Ward,Island City,Byculla,711,174,5828,52,400008,18.98774,72.82679,300,902.5,owner_occupied,719936,141526,active,commercial,Fortune Developers,9900000081,medium,2026-05-30,"Frontage and signage potential flagged for annual review. Area context: Byculla. Approx. land 300 sq m, built-up 902.5 sq m."
9c35eafc-ce38-4a4b-920d-e748bba91d49,BMC-MW-400071-000002,Mumbai,MCGM-MW,M/W Ward,Eastern Suburbs,Chembur,122,237,8097,61,400071,19.052019,72.891451,2342,4989.6,owner_occupied,1016932,181967,active,institutional,Greenfield Warehousing,9900000082,low,2025-12-25,"Non-residential public/institutional use; inspections routed via department. Area context: Chembur. Approx. land 2342 sq m, built-up 4989.6 sq m."
2d863576-cc60-4c84-9d7e-bce7436a6a49,BMC-N-400077-000004,Mumbai,MCGM-N,N Ward,Eastern Suburbs,Vidyavihar East,398,215,2109,213,400077,19.094941,72.898292,402,924.3,rented,234012,67492,active,residential,Anagha Thorve,9900000083,low,2025-07-20,"Property verified against ward register; owner-occupied share likely high. Area context: Vidyavihar East. Approx. land 402 sq m, built-up 924.3 sq m."
dbacd5f3-041b-42b1-93a8-57bff7362431,BMC-GN-400028-000004,Mumbai,MCGM-GN,G/N Ward,City,Dadar West,492,57,4863,133,400028,19.016645,72.830911,142,254.7,rented,78573,15850,active,residential,Sheetal Yadav,9900000084,low,2026-03-13,"Property verified against ward register; owner-occupied share likely high. Area context: Dadar West. Approx. land 142 sq m, built-up 254.7 sq m."
f707ddab-cfe8-4784-9c6d-91e0fe130fd1,PMC-HM-411036-000004,Pune,PMC-HM,Hadapsar Mundhwa,East,Hadapsar,145,290,3265,229,411036,18.499996,73.94735,907,2760.3,mixed,863204,135094,active,commercial,Shubham Bansode,9900000085,high,2026-03-15,"Frontage and signage potential flagged for annual review. Area context: Hadapsar. Approx. land 907 sq m, built-up 2760.3 sq m."
b1ed4312-1e60-42bf-98e7-0916d6f1132c,PMC-WR-411013-000001,Pune,PMC-WR,Wanowrie Ramtekdi,South-East,Fatima Nagar,707,98,8514,102,411040,18.496047,73.898381,149,370.8,rented,39667,8901,under_verification,residential,Milind Pawar,9900000086,low,2025-12-03,"Property verified against ward register; owner-occupied share likely high. Area context: Fatima Nagar. Approx. land 149 sq m, built-up 370.8 sq m."
82949336-cd63-49d7-8733-1a58528a91b3,BMC-PS-400104-000001,Mumbai,MCGM-PS,P/S Ward,Western Suburbs,Goregaon West,301,138,890,45,400104,19.163088,72.854302,888,2143.8,mixed,1334877,304301,active,commercial,Deepak Jadhav,9900000087,low,2025-12-23,"Frontage and signage potential flagged for annual review. Area context: Goregaon West. Approx. land 888 sq m, built-up 2143.8 sq m."
ca706269-4982-4bc9-bd31-d5a2141d4721,BMC-GS-400013-000002,Mumbai,MCGM-GS,G/S Ward,City,Worli,402,143,2385,224,400013,19.010697,72.819843,491,1669.0,rented,1306002,247554,active,commercial,Omkar Naik,9900000088,low,2026-05-04,"Frontage and signage potential flagged for annual review. Area context: Worli. Approx. land 491 sq m, built-up 1669.0 sq m."
15b532bf-3093-4fb7-8376-e99933eee4ef,BMC-RC-400092-000002,Mumbai,MCGM-RC,R/C Ward,Western Suburbs,Chandavarkar Road,597,290,3007,122,400092,19.242453,72.838144,1146,2931.0,rented,2413744,375787,active,commercial,Asha Kapoor,9900000089,medium,2026-03-08,"Frontage and signage potential flagged for annual review. Area context: Chandavarkar Road. Approx. land 1146 sq m, built-up 2931.0 sq m."
f65df517-7160-4d50-9b23-d47e5e2d9621,PMC-KB-411038-000004,Pune,PMC-KB,Kothrud Bavdhan,West,Kothrud,556,242,8242,73,411038,18.513347,73.806644,268,506.1,owner_occupied,71546,10447,active,residential,Sagar Jadhav,9900000090,low,2026-06-01,"Property verified against ward register; owner-occupied share likely high. Area context: Kothrud. Approx. land 268 sq m, built-up 506.1 sq m."
78b98243-6297-4d95-b837-13482f0b7878,BMC-S-400078-000004,Mumbai,MCGM-S,S Ward,Eastern Suburbs,Kanjurmarg,370,228,5350,157,400078,19.161377,72.94112,100,224.2,mixed,77698,16535,active,residential,Rohit Deshmukh,9900000091,low,2026-07-01,"Property verified against ward register; owner-occupied share likely high. Area context: Kanjurmarg. Approx. land 100 sq m, built-up 224.2 sq m."
11a8eb58-d6b0-479c-bb35-48d63c5d34c5,BMC-GS-400013-000003,Mumbai,MCGM-GS,G/S Ward,City,Worli,885,170,7434,196,400013,18.991633,72.835411,519,573.8,rented,346773,70532,active,mixed_use,Omkar Agarwal,9900000092,high,2025-10-30,"Ground-floor commercial activity noted; upper floors residential. Area context: Worli. Approx. land 519 sq m, built-up 573.8 sq m."
0e321e61-d45f-4b75-b286-429e941a54d7,PMC-DS-411009-000004,Pune,PMC-DS,Dhankawadi Sahakarnagar,South,Sahakarnagar,239,18,5961,153,411043,18.458957,73.855549,225,441.8,owner_occupied,56537,11113,active,residential,Meera Gaikwad,9900000093,low,2026-04-10,"Property verified against ward register; owner-occupied share likely high. Area context: Sahakarnagar. Approx. land 225 sq m, built-up 441.8 sq m."
4453b646-3ea2-457b-9d49-b374163158b4,BMC-MW-400071-000003,Mumbai,MCGM-MW,M/W Ward,Eastern Suburbs,Chembur,861,234,9477,29,400071,19.066992,72.91025,204,309.7,mixed,94763,18056,active,residential,Sonali Joshi,9900000094,low,2026-06-11,"Property verified against ward register; owner-occupied share likely high. Area context: Chembur. Approx. land 204 sq m, built-up 309.7 sq m."
89fec517-f7e9-4fde-8b67-561f04943e49,BMC-KW-400058-000004,Mumbai,MCGM-KW,K/W Ward,Western Suburbs,Lokhandwala,814,286,7057,49,400058,19.131176,72.829443,759,3331.2,owner_occupied,2121519,510233,active,commercial,A1 Enterprises,9900000095,low,2026-06-14,"Frontage and signage potential flagged for annual review. Area context: Lokhandwala. Approx. land 759 sq m, built-up 3331.2 sq m."
83140fa1-6479-48f2-a476-11a3694f8bee,PMC-WR-411013-000002,Pune,PMC-WR,Wanowrie Ramtekdi,South-East,Wanowrie,698,200,7487,86,411040,18.491174,73.911045,591,549.3,owner_occupied,97376,22392,active,industrial,Savita Kapoor,9900000096,low,2025-12-15,"Storage/fire referral may be required for certain workflows. Area context: Wanowrie. Approx. land 591 sq m, built-up 549.3 sq m."
14767f5d-83b3-49bd-b4e1-577e0b0fa85b,BMC-D-400007-000001,Mumbai,MCGM-D,D Ward,Island City,Grant Road,861,26,3870,96,400007,18.965488,72.802439,865,2069.5,owner_occupied,1164710,193368,active,mixed_use,Reliable Stationers,9900000097,medium,2026-01-15,"Ground-floor commercial activity noted; upper floors residential. Area context: Grant Road. Approx. land 865 sq m, built-up 2069.5 sq m."
8f3ffd39-fe2e-45e5-af2b-93f0668f67c7,PMC-SR-411041-000008,Pune,PMC-SR,Sinhagad Road,South-West,Sinhagad Road,100,283,5332,217,411051,18.46589,73.825104,503,1931.2,owner_occupied,660817,120728,active,commercial,Omkar Kulkarni,9900000098,high,2026-02-28,"Frontage and signage potential flagged for annual review. Area context: Sinhagad Road. Approx. land 503 sq m, built-up 1931.2 sq m."
16d6f7b6-c1e2-439e-be9f-72c05b141f25,BMC-FN-400019-000001,Mumbai,MCGM-FN,F/N Ward,City,Sion,824,250,2097,38,400019,19.03618,72.845434,357,563.7,owner_occupied,175259,40149,active,residential,Reliable Lounge,9900000099,low,2026-06-26,"Property verified against ward register; owner-occupied share likely high. Area context: Sion. Approx. land 357 sq m, built-up 563.7 sq m."
80a0a2f9-675a-4e76-a88d-48d88e216859,PMC-KVW-411002-000008,Pune,PMC-KVW,Kasba Vishrambagwada,Central,Vishrambag Wada,29,11,5823,25,411002,18.51306,73.859901,488,500.6,owner_occupied,62349,12667,active,residential,Harshal Pawar,9900000100,medium,2026-03-17,"Property verified against ward register; owner-occupied share likely high. Area context: Vishrambag Wada. Approx. land 488 sq m, built-up 500.6 sq m."
a07e73f3-b232-4e10-b69f-44159cb9a3f7,PMC-BP-411011-000003,Pune,PMC-BP,Bhavani Peth,Central,Mahatma Phule Peth,367,190,2570,40,411042,18.500163,73.86361,188,340.2,owner_occupied,44390,8265,active,residential,Kailas Gadgil,9900000101,low,2026-03-26,"Property verified against ward register; owner-occupied share likely high. Area context: Mahatma Phule Peth. Approx. land 188 sq m, built-up 340.2 sq m."
07b8f37c-83f2-450f-ab88-eac87cf7ff25,BMC-KE-400069-000004,Mumbai,MCGM-KE,K/E Ward,Western Suburbs,JB Nagar,275,170,5335,194,400069,19.113094,72.867703,90,320.6,owner_occupied,235438,51334,active,commercial,Om Builders,9900000102,low,2026-03-29,"Frontage and signage potential flagged for annual review. Area context: JB Nagar. Approx. land 90 sq m, built-up 320.6 sq m."
07599efb-5a79-4bcb-9ab8-bb4b4ee296e3,BMC-T-400080-000002,Mumbai,MCGM-T,T Ward,Eastern Suburbs,Nahur East,712,159,9070,80,400080,19.165642,72.95869,681,1051.6,rented,649594,87336,active,mixed_use,Sachin Singh,9900000103,high,2026-01-09,"Ground-floor commercial activity noted; upper floors residential. Area context: Nahur East. Approx. land 681 sq m, built-up 1051.6 sq m."
04a36d5b-28ca-47e7-a583-c1f7df5e72ef,BMC-A-400001-000003,Mumbai,MCGM-A,A Ward,Island City,Fort,523,131,1201,201,400001,18.937485,72.824351,167,306.2,mixed,86047,24800,active,residential,Sunita Agarwal,9900000104,low,2026-03-08,"Property verified against ward register; owner-occupied share likely high. Area context: Fort. Approx. land 167 sq m, built-up 306.2 sq m."
56a10df3-1f14-44ff-bcd1-2953839108b9,PMC-BBW-411043-000002,Pune,PMC-BBW,Bibwewadi,South,Bibwewadi,982,89,1427,2,411037,18.47464,73.873068,343,57.9,mixed,12000,2500,under_verification,vacant_land,Nikhil Chavan,9900000105,low,2025-11-02,"Vacant parcel; development workflow more likely than trade workflow. Area context: Bibwewadi. Approx. land 343 sq m, built-up 57.9 sq m."
1ae65379-a22e-4f0f-9ae0-25cca52c3470,BMC-S-400078-000005,Mumbai,MCGM-S,S Ward,Eastern Suburbs,Kanjurmarg,170,23,2633,46,400078,19.163479,72.936129,253,561.0,owner_occupied,385575,99949,active,commercial,Sandeep Chavan,9900000106,medium,2026-03-30,"Frontage and signage potential flagged for annual review. Area context: Kanjurmarg. Approx. land 253 sq m, built-up 561.0 sq m."
fe1cef48-9202-4c0a-b34e-2868a9e530fe,BMC-T-400080-000003,Mumbai,MCGM-T,T Ward,Eastern Suburbs,Mulund West,10,35,2795,210,400080,19.185845,72.950915,532,1132.2,rented,488337,93427,active,mixed_use,Sunrise Pharmacy,9900000107,low,2026-01-08,"Ground-floor commercial activity noted; upper floors residential. Area context: Mulund West. Approx. land 532 sq m, built-up 1132.2 sq m."
5660cbb6-a227-49f0-b9d5-39ee41155e62,BMC-KW-400058-000005,Mumbai,MCGM-KW,K/W Ward,Western Suburbs,Andheri West,538,24,8281,37,400058,19.123578,72.847732,358,933.1,owner_occupied,261396,60475,active,residential,Kavita Pawar,9900000108,low,2025-12-27,"Property verified against ward register; owner-occupied share likely high. Area context: Andheri West. Approx. land 358 sq m, built-up 933.1 sq m."
a154cf29-bf3c-452d-9560-86586d91f44e,BMC-KE-400069-000005,Mumbai,MCGM-KE,K/E Ward,Western Suburbs,Marol,31,80,7970,201,400069,19.118559,72.846812,432,1391.2,owner_occupied,836132,175511,active,mixed_use,Pratham Associates,9900000109,medium,2026-02-09,"Ground-floor commercial activity noted; upper floors residential. Area context: Marol. Approx. land 432 sq m, built-up 1391.2 sq m."
9d052708-d7d3-4af9-924a-4aefbbfdba6b,PMC-HM-411036-000005,Pune,PMC-HM,Hadapsar Mundhwa,East,Mundhwa,272,260,2780,135,411036,18.49574,73.935392,3447,6079.1,mixed,772278,117499,active,institutional,Asha Khan,9900000110,medium,2026-05-13,"Non-residential public/institutional use; inspections routed via department. Area context: Mundhwa. Approx. land 3447 sq m, built-up 6079.1 sq m."
5cda442b-5210-469e-947d-c35065e51c93,PMC-BP-411011-000004,Pune,PMC-BP,Bhavani Peth,Central,Ganj Peth,130,133,1565,123,411042,18.514351,73.86904,243,688.8,mixed,135995,29960,active,mixed_use,Vikas Thorve,9900000111,medium,2025-10-06,"Ground-floor commercial activity noted; upper floors residential. Area context: Ganj Peth. Approx. land 243 sq m, built-up 688.8 sq m."
7753e6d0-b479-4b43-9dc0-c5caa0e1d998,BMC-D-400007-000002,Mumbai,MCGM-D,D Ward,Island City,Grant Road,499,203,910,14,400007,18.961338,72.795344,3316,6905.1,owner_occupied,2908369,623008,active,industrial,Silver Mart,9900000112,low,2025-11-26,"Storage/fire referral may be required for certain workflows. Area context: Grant Road. Approx. land 3316 sq m, built-up 6905.1 sq m."
6327d4f4-428c-4aad-a483-2ac389d2d59a,BMC-KE-400069-000006,Mumbai,MCGM-KE,K/E Ward,Western Suburbs,JB Nagar,510,237,864,129,400069,19.11309,72.84474,3267,5171.1,owner_occupied,1121334,215158,active,institutional,Ashish Mahajan,9900000113,high,2026-01-15,"Non-residential public/institutional use; inspections routed via department. Area context: JB Nagar. Approx. land 3267 sq m, built-up 5171.1 sq m."
a0510d1d-a16c-44d6-b5dd-2e0c7d108ee3,BMC-GS-400013-000004,Mumbai,MCGM-GS,G/S Ward,City,Worli,92,224,5330,183,400013,19.001405,72.828952,1104,3862.0,rented,2784846,713471,under_verification,commercial,Reliable Enterprises,9900000114,low,2026-01-25,"Frontage and signage potential flagged for annual review. Area context: Worli. Approx. land 1104 sq m, built-up 3862.0 sq m."
2c5558fa-84f4-4cc8-a43b-fa2165b398f5,BMC-S-400078-000006,Mumbai,MCGM-S,S Ward,Eastern Suburbs,Kanjurmarg,62,41,9595,111,400078,19.141029,72.924859,287,332.2,owner_occupied,111587,22656,active,residential,Shraddha Kadam,9900000115,low,2026-04-15,"Property verified against ward register; owner-occupied share likely high. Area context: Kanjurmarg. Approx. land 287 sq m, built-up 332.2 sq m."
8fe4a6e5-c058-46e4-8cd9-5aeb90a3144c,PMC-DS-411046-000005,Pune,PMC-DS,Dhankawadi Sahakarnagar,South,Sahakarnagar,906,195,6300,225,411043,18.460042,73.858564,3753,3188.9,mixed,273102,69748,active,institutional,Umesh Agarwal,9900000116,low,2026-06-16,"Non-residential public/institutional use; inspections routed via department. Area context: Sahakarnagar. Approx. land 3753 sq m, built-up 3188.9 sq m."
67a1cff1-c657-48c5-b280-a5694b0611bc,BMC-B-400009-000002,Mumbai,MCGM-B,B Ward,Island City,Bhuleshwar,94,284,8680,157,400009,18.969394,72.831168,683,1182.2,rented,476492,124182,under_verification,industrial,Sheetal Khan,9900000117,high,2025-10-21,"Storage/fire referral may be required for certain workflows. Area context: Bhuleshwar. Approx. land 683 sq m, built-up 1182.2 sq m."
e18f0934-fa0b-4393-b94e-12963c820b48,PMC-KB-411038-000005,Pune,PMC-KB,Kothrud Bavdhan,West,Mahatma Society,897,109,1607,247,411021,18.500009,73.798968,213,221.0,owner_occupied,22372,5165,active,residential,Supreme Enterprises,9900000118,medium,2025-11-09,"Property verified against ward register; owner-occupied share likely high. Area context: Mahatma Society. Approx. land 213 sq m, built-up 221.0 sq m."
f33444e2-fbfa-419d-b327-a56f96fc4b58,PMC-YKD-411006-000003,Pune,PMC-YKD,Yerwada Kalas Dhanori,North-East,Phulenagar,761,4,7573,95,411006,18.558933,73.904806,769,3326.6,owner_occupied,880471,161654,active,commercial,Omkar Bansode,9900000119,low,2025-12-19,"Frontage and signage potential flagged for annual review. Area context: Phulenagar. Approx. land 769 sq m, built-up 3326.6 sq m."
0788774c-e82b-4a2e-b52c-12f9f33ec721,BMC-S-400078-000007,Mumbai,MCGM-S,S Ward,Eastern Suburbs,Bhandup West,732,201,2224,211,400078,19.163938,72.941506,556,2010.2,owner_occupied,1615787,312855,under_verification,commercial,Nikhil Gaikwad,9900000120,low,2026-01-16,"Frontage and signage potential flagged for annual review. Area context: Bhandup West. Approx. land 556 sq m, built-up 2010.2 sq m."
3e151e46-5ad9-455f-81b4-a74181ed5407,PMC-SG-411005-000003,Pune,PMC-SG,Shivajinagar Ghole Road,Central-West,Shivajinagar,80,64,2039,172,411005,18.540139,73.84863,1724,2411.2,rented,244341,47066,active,institutional,Vardhaman Logistics,9900000121,medium,2026-03-14,"Non-residential public/institutional use; inspections routed via department. Area context: Shivajinagar. Approx. land 1724 sq m, built-up 2411.2 sq m."
4f059c58-42ec-48b8-bdb4-3f822d1ba1e4,PMC-BBW-411037-000003,Pune,PMC-BBW,Bibwewadi,South,Upper Indira Nagar,599,83,9348,55,411037,18.478622,73.871561,333,683.8,mixed,95543,16896,active,residential,Deepak Patil,9900000122,low,2026-05-13,"Property verified against ward register; owner-occupied share likely high. Area context: Upper Indira Nagar. Approx. land 333 sq m, built-up 683.8 sq m."
81bee747-3fec-4b00-ab34-0a5a1f9b2ef8,BMC-RC-400092-000003,Mumbai,MCGM-RC,R/C Ward,Western Suburbs,Chandavarkar Road,945,257,8518,108,400092,19.244227,72.843539,279,579.7,owner_occupied,413475,91823,active,commercial,Aditya Karnik,9900000123,low,2026-03-11,"Frontage and signage potential flagged for annual review. Area context: Chandavarkar Road. Approx. land 279 sq m, built-up 579.7 sq m."
688078ea-99ea-4fa6-8da0-60b5a618d8c5,PMC-DS-411046-000006,Pune,PMC-DS,Dhankawadi Sahakarnagar,South,Katraj,279,135,8435,70,411046,18.462428,73.854636,2654,4091.1,rented,356255,68892,active,institutional,Reliable Foods,9900000124,low,2025-11-10,"Non-residential public/institutional use; inspections routed via department. Area context: Katraj. Approx. land 2654 sq m, built-up 4091.1 sq m."
e8c4730c-bbba-4482-9177-19a8bcdaa066,BMC-MW-400071-000004,Mumbai,MCGM-MW,M/W Ward,Eastern Suburbs,Tilak Nagar,918,142,6426,92,400071,19.06756,72.905772,371,858.3,owner_occupied,265462,65139,active,residential,Arjun Shinde,9900000125,medium,2026-01-04,"Property verified against ward register; owner-occupied share likely high. Area context: Tilak Nagar. Approx. land 371 sq m, built-up 858.3 sq m."
d006fef2-31f8-4b4e-b4a6-d5c47a0e742c,BMC-N-400077-000005,Mumbai,MCGM-N,N Ward,Eastern Suburbs,Ghatkopar East,944,269,7775,92,400077,19.094365,72.904259,389,713.6,owner_occupied,184245,38010,active,residential,Priya Karnik,9900000126,low,2026-06-16,"Property verified against ward register; owner-occupied share likely high. Area context: Ghatkopar East. Approx. land 389 sq m, built-up 713.6 sq m."
ece28690-ab85-4530-9bce-4ba45d6f827a,BMC-S-400078-000008,Mumbai,MCGM-S,S Ward,Eastern Suburbs,Bhandup West,387,10,5756,134,400078,19.142077,72.945393,367,591.9,rented,209700,35760,active,residential,Global Traders,9900000127,low,2026-01-30,"Property verified against ward register; owner-occupied share likely high. Area context: Bhandup West. Approx. land 367 sq m, built-up 591.9 sq m."
b3373010-cf0d-48c8-8e61-f1551937b1c3,PMC-SG-411004-000004,Pune,PMC-SG,Shivajinagar Ghole Road,Central-West,Deccan Gymkhana,413,114,8583,244,411004,18.537218,73.846668,696,1844.9,owner_occupied,564633,113897,active,commercial,Aniket Yadav,9900000128,low,2026-02-28,"Frontage and signage potential flagged for annual review. Area context: Deccan Gymkhana. Approx. land 696 sq m, built-up 1844.9 sq m."
4d82e69a-5fa3-4416-b832-589b81849ad8,PMC-WR-411013-000003,Pune,PMC-WR,Wanowrie Ramtekdi,South-East,Wanowrie,329,148,5547,87,411013,18.488632,73.908009,2586,6153.5,rented,928902,259592,active,industrial,Galaxy Bakery,9900000129,low,2025-12-22,"Storage/fire referral may be required for certain workflows. Area context: Wanowrie. Approx. land 2586 sq m, built-up 6153.5 sq m."
ccdd8575-ce94-4a45-9d88-cf90742d3282,PMC-BBW-411043-000004,Pune,PMC-BBW,Bibwewadi,South,Market Yard,391,73,3410,232,411037,18.46752,73.869154,499,484.7,owner_occupied,47458,7052,active,institutional,Siddhi Logistics,9900000130,low,2026-04-10,"Non-residential public/institutional use; inspections routed via department. Area context: Market Yard. Approx. land 499 sq m, built-up 484.7 sq m."
3befc2c7-6b4b-4231-a85f-9b3c3963d57b,BMC-KE-400069-000007,Mumbai,MCGM-KE,K/E Ward,Western Suburbs,Andheri East,82,41,8354,140,400069,19.113075,72.860867,852,1660.2,mixed,1292925,298357,active,commercial,Mahalaxmi Industries,9900000131,medium,2026-05-14,"Frontage and signage potential flagged for annual review. Area context: Andheri East. Approx. land 852 sq m, built-up 1660.2 sq m."
048cd2a9-3d68-4849-9008-34713a50f8a9,BMC-PS-400104-000002,Mumbai,MCGM-PS,P/S Ward,Western Suburbs,Motilal Nagar,215,119,9777,68,400104,19.162707,72.831624,193,418.3,owner_occupied,217712,40108,active,mixed_use,Nirman Hospitality,9900000132,low,2026-01-29,"Ground-floor commercial activity noted; upper floors residential. Area context: Motilal Nagar. Approx. land 193 sq m, built-up 418.3 sq m."
ce47c246-7ef7-4d71-b3d0-13eb40cc02f1,PMC-DS-411046-000007,Pune,PMC-DS,Dhankawadi Sahakarnagar,South,Dhankawadi,453,126,1224,33,411046,18.457564,73.847263,448,720.8,rented,206767,41182,active,commercial,Kailas Kapoor,9900000133,medium,2026-02-19,"Frontage and signage potential flagged for annual review. Area context: Dhankawadi. Approx. land 448 sq m, built-up 720.8 sq m."
5756e6a0-7a37-4390-a589-52e120aebead,BMC-GN-400028-000005,Mumbai,MCGM-GN,G/N Ward,City,Dadar West,222,174,6478,70,400028,19.016601,72.846057,603,1407.0,rented,744248,117231,under_verification,mixed_use,Shree Hospitality,9900000134,low,2025-12-12,"Ground-floor commercial activity noted; upper floors residential. Area context: Dadar West. Approx. land 603 sq m, built-up 1407.0 sq m."
ac3eb28a-083b-4ab9-8c48-88ef76efeaa6,PMC-KVW-411030-000009,Pune,PMC-KVW,Kasba Vishrambagwada,Central,Shaniwar Peth,531,96,5478,118,411002,18.523078,73.85342,4875,7679.7,mixed,1478092,231763,active,industrial,Priya Pawar,9900000135,low,2026-06-06,"Storage/fire referral may be required for certain workflows. Area context: Shaniwar Peth. Approx. land 4875 sq m, built-up 7679.7 sq m."
da9f5bea-5231-49d2-82cb-ed404c6f6bb9,BMC-RN-400068-000005,Mumbai,MCGM-RN,R/N Ward,Western Suburbs,Anand Nagar,697,97,8751,243,400068,19.256849,72.86531,2746,2356.5,mixed,411106,101763,active,institutional,Umesh Raut,9900000136,low,2026-03-17,"Non-residential public/institutional use; inspections routed via department. Area context: Anand Nagar. Approx. land 2746 sq m, built-up 2356.5 sq m."
